policy_id,reference_column,ref_number,url,error,country,policy_title,error_category
211002518,reference,1,http://www.meti.go.jp,"HTTPConnectionPool(host='www.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Renewable Energy Targets Japan (1996),Timeout
211002584,reference2,2,http://www.bvsde.paho.org/bvsacd/cd38/Brasil/CONr0589.pdf,"HTTPConnectionPool(host='www.bvsde.paho.org', port=80): Max retries exceeded with url: /bvsacd/cd38/Brasil/CONr0589.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F14F11D0>, 'Connection to www.bvsde.paho.org timed out. (connect timeout=30)'))",Brazil,Resolution on Ambient Air Quality Standards Brazil (1990),Timeout
211002611,reference,1,http://www.rd.usda.gov/programs-services/rural-energy-america-program-energy-audit-renewable-energy-development-assistance,"HTTPConnectionPool(host='www.rd.usda.gov', port=80): Read timed out. (read timeout=30)",United States of America,Rural Energy for America Program (REAP) Energy Audit and Renewable Energy Development Assistance (EA/REDA) Program United States of America (2014),Timeout
211002621,reference,1,http://www.climatechange.gov.au,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Safeguarding the Future: Australia (1998),Timeout
211002664,reference,1,https://www.mckinsey.com/~/media/mckinsey/dotcom/client_service/EPNG/PDFs/McK%20on%20smart%20grids/MoSG_Europe_VF.aspx,"HTTPSConnectionPool(host='www.mckinsey.com', port=443): Read timed out. (read timeout=30)",Italy,Smart Grid Development Incentives Italy (2010),Timeout
211002730,reference,1,http://www.energyrating.gov.au,"HTTPConnectionPool(host='www.energyrating.gov.au', port=80): Read timed out. (read timeout=30)",Australia,Standby Power Strategy Australia (2002),Timeout
211002759,reference,1,http://www.climatechange.gov.au,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Strategic Policy Response Australia (2004),Timeout
211002767,reference,1,https://www.dcceew.gov.au/energy/transport,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Strategy to Reduce Transport Emissions Australia (2000),Timeout
211002778,reference,1,http://www.meti.go.jp,"HTTPConnectionPool(host='www.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Subsidies of Local Projects for Accelerating the Introduction of New and Renewable Energy Japan (2000),Timeout
211002781,reference,1,http://www.nef.or.jp/english/index.html,"HTTPConnectionPool(host='www.nef.or.jp', port=80): Max retries exceeded with url: /english/index.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F182C5D0>, 'Connection to www.nef.or.jp timed out. (connect timeout=30)'))",Japan,Subsidy Programme for Residential PV systems Japan (1994),Timeout
211002782,reference,1,http://www.meti.go.jp/english/index.html,"HTTPConnectionPool(host='www.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Subsidy for RD&D for New and Renewable Energy Japan (1997),Timeout
211002785,reference,1,http://www.meti.go.jp,"HTTPConnectionPool(host='www.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Subsidy of Companies for the Diffusion of Renewable Energy Japan (2000),Timeout
211002791,reference,1,http://www.meti.go.jp/english/index.html,"HTTPConnectionPool(host='www.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Support for Deployment of New and Renewable Energy Japan (1997),Timeout
211002803,reference,1,http://www.yourhome.gov.au/,"HTTPConnectionPool(host='www.yourhome.gov.au', port=80): Read timed out. (read timeout=30)",Australia,Sustainable Housing Australia (2002),Timeout
211002806,reference,1,http://www.sdtc.ca,"HTTPConnectionPool(host='www.sdtc.ca', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F19F6DD0>, 'Connection to www.sdtc.ca timed out. (connect timeout=30)'))",Canada,Sustainable Technology Development Canada (2001),Timeout
211002825,reference,1,http://conferencias.cepal.org/politica_fiscal/Jueves%2023/Pdf/Sangyool%20Lee.pdf,"HTTPConnectionPool(host='conferencias.cepal.org', port=80): Max retries exceeded with url: /politica_fiscal/Jueves%2023/Pdf/Sangyool%20Lee.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F0293210>, 'Connection to conferencias.cepal.org timed out. (connect timeout=30)'))",Republic of Korea,Tax Incentives Republic of Korea (2004),Timeout
211002829,reference2,2,https://www.enecho.meti.go.jp/category/saving_and_new/saiene/support/dl/saiene_zeisei.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,Tax System for Promoting Energy Efficiency and Renewable Energy Japan (2018),Timeout
211002839,reference,1,http://www.enecho.meti.go.jp/greensite/green/index.html,"HTTPConnectionPool(host='www.enecho.meti.go.jp', port=80): Read timed out. (read timeout=30)",Japan,Tax incentive for industry (Green Investment Tax) Japan (1975),Timeout
211002867,reference,1,http://www.usbr.gov/power/legislation/doeorg.pdf,"HTTPConnectionPool(host='www.usbr.gov', port=80): Max retries exceeded with url: /power/legislation/doeorg.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F1B09590>, 'Connection to www.usbr.gov timed out. (connect timeout=30)'))",United States of America,The Department of Energy Organization Act United States of America (1977),Timeout
211002959,reference,1,https://www.rd.usda.gov/programs-services/energy-programs/biorefinery-renewable-chemical-and-biobased-product-manufacturing-assistance-program,"HTTPSConnectionPool(host='www.rd.usda.gov', port=443): Read timed out. (read timeout=30)",United States of America,USDA - Biorefinery Assistance Program United States of America (2013),Timeout
211002960,reference,1,http://www.rd.usda.gov/programs-services/high-energy-cost-grants,"HTTPConnectionPool(host='www.rd.usda.gov', port=80): Read timed out. (read timeout=30)",United States of America,USDA - High Energy Cost Grant Program United States of America (2014),Timeout
211002981,reference,1,http://puvvnl.up.nic.in/Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf,"HTTPConnectionPool(host='puvvnl.up.nic.in', port=80): Max retries exceeded with url: /Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EFD40250>, 'Connection to puvvnl.up.nic.in timed out. (connect timeout=30)'))",India,Uttar Pradesh net-metering regulations for rooftop solar PV India (2015),Timeout
211002982,reference,1,http://puvvnl.up.nic.in/Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf,"HTTPConnectionPool(host='puvvnl.up.nic.in', port=80): Max retries exceeded with url: /Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F15E0690>, 'Connection to puvvnl.up.nic.in timed out. (connect timeout=30)'))",India,Uttar Pradesh renewable energy feed-in tariff India (2014),Timeout
211003036,reference,1,https://www.enecho.meti.go.jp/en/category/others/basic_plan/5th/pdf/strategic_energy_plan_outline.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,5th Strategic Energy Plan Japan (2018),Timeout
211003050,reference,1,https://www.enecho.meti.go.jp/committee/council/basic_policy_subcommittee/022/pdf/022_006.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,Measures for Achieving the 2030 Energy Mix Japan (2017),Timeout
211003090,reference,1,https://www.climatechangeauthority.gov.au/reviews/light-vehicle-emissions-standards-australia/policies-reducing-light-vehicle-emissions,"HTTPSConnectionPool(host='www.climatechangeauthority.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Voluntary Code of Practice - Reducing the Fuel Consumption of New Light Vehicles Australia (2003),Timeout
211003244,reference,1,https://www.ntc.gov.au/laws-and-regulations/road-user-charges,"HTTPSConnectionPool(host='www.ntc.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Road User Charge Australia (2006),Timeout
211003313,reference,1,https://www.dcceew.gov.au/climate-change/publications/technology-investment-roadmap,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Technology Investment Roadmap Australia (2020),Timeout
211003317,reference,1,https://www.cbc.ca/news/canada/british-columbia/carbon-tax-bc-1.5083734,"HTTPSConnectionPool(host='www.cbc.ca', port=443): Read timed out. (read timeout=30)",Canada,British Columbia Carbon Tax Canada (2007),Timeout
211003396,reference,1,http://www.evn.com.vn/,"HTTPConnectionPool(host='www.evn.com.vn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F29BA850>, 'Connection to www.evn.com.vn timed out. (connect timeout=30)'))",Viet Nam,Decree No. 45/2001/ND-CP on Electric Power Operation and Use Viet Nam (2001),Timeout
211003447,reference,1,https://gosatomnadzor.mchs.gov.by/en/zakonodatelstvo/opisanie-sistemy-normativno-pravovogo-regulirovaniya-yadernoy-i-radiatsionnoy-bezopasnosti/,"HTTPSConnectionPool(host='gosatomnadzor.mchs.gov.by', port=443): Max retries exceeded with url: /en/zakonodatelstvo/opisanie-sistemy-normativno-pravovogo-regulirovaniya-yadernoy-i-radiatsionnoy-bezopasnosti/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F1B59990>, 'Connection to gosatomnadzor.mchs.gov.by timed out. (connect timeout=30)'))",Belarus,Act No. 426-N on the use of nuclear power Belarus (2008),Timeout
211003622,reference2,2,http://environnement.wallonie.be/legis/air/air074.html,"HTTPConnectionPool(host='environnement.wallonie.be', port=80): Max retries exceeded with url: /legis/air/air074.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F17AF650>, 'Connection to environnement.wallonie.be timed out. (connect timeout=30)'))",Belgium,Decree Climate (Wallonia) Belgium (2014),Timeout
211003648,reference,1,http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=84845&nValor3=109604&strTipM=TC,"HTTPConnectionPool(host='www.pgrweb.go.cr', port=80): Max retries exceeded with url: /scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=84845&nValor3=109604&strTipM=TC (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EEF9D010>, 'Connection to www.pgrweb.go.cr timed out. (connect timeout=30)'))",Costa Rica,Decree No. 40615 creating the Scientific Council on Climate Change Costa Rica (2017),Timeout
211003922,reference,1,https://www.nationalcouncil.bt/assets/uploads/docs/acts/2017/Forest-and-Nature-Conservation-Act-of-Bhutan1995_English_1.pdf,"HTTPSConnectionPool(host='www.nationalcouncil.bt', port=443): Max retries exceeded with url: /assets/uploads/docs/acts/2017/Forest-and-Nature-Conservation-Act-of-Bhutan1995_English_1.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F1B15B90>, 'Connection to www.nationalcouncil.bt timed out. (connect timeout=30)'))",Bhutan,Forest and Nature Conservation Act Bhutan (1995),Timeout
211003930,reference,1,https://www.neda.gov.ph/wp-content/uploads/2013/10/nfscc_sgd.pdf,"HTTPSConnectionPool(host='www.neda.gov.ph', port=443): Max retries exceeded with url: /wp-content/uploads/2013/10/nfscc_sgd.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFCE48D0>, 'Connection to www.neda.gov.ph timed out. (connect timeout=30)'))",Philippines,Framework Strategy on Climate Change Philippines (2010),Timeout
211004232,reference,1,http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=81837&nValor3=104518&strTipM=TC,"HTTPConnectionPool(host='www.pgrweb.go.cr', port=80): Max retries exceeded with url: /scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=81837&nValor3=104518&strTipM=TC (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EFB23690>, 'Connection to www.pgrweb.go.cr timed out. (connect timeout=30)'))",Costa Rica,Law 9366 on Railway Electrification Costa Rica (2016),Timeout
211004276,reference,1,http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=85810&nValor3=111104&strTipM=TC,"HTTPConnectionPool(host='www.pgrweb.go.cr', port=80): Max retries exceeded with url: /scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=85810&nValor3=111104&strTipM=TC (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EFCD02D0>, 'Connection to www.pgrweb.go.cr timed out. (connect timeout=30)'))",Costa Rica,Law no 9518 on incentives and promotion of electric transportation Costa Rica (2018),Timeout
211004278,reference,1,http://biblioteca.unmsm.edu.pe/RedLIEDS/Recursos/archivos/Legislacion/Peru/ley26834.pdf,"HTTPConnectionPool(host='biblioteca.unmsm.edu.pe', port=80): Max retries exceeded with url: /RedLIEDS/Recursos/archivos/Legislacion/Peru/ley26834.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F1CC2A90>, 'Connection to biblioteca.unmsm.edu.pe timed out. (connect timeout=30)'))",Peru,Law no. 26834 on Natural Protected Areas Peru (1997),Timeout
211004436,reference3,3,http://www.digeca.go.cr/documentos/legislacion/Acuerdo%2036-2012%20MINAET%20Oficializa%20Programa%20Pais%20Carbono%20Neutralidad.pdf,"HTTPConnectionPool(host='www.digeca.go.cr', port=80): Max retries exceeded with url: /documentos/legislacion/Acuerdo%2036-2012%20MINAET%20Oficializa%20Programa%20Pais%20Carbono%20Neutralidad.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EF9193D0>, 'Connection to www.digeca.go.cr timed out. (connect timeout=30)'))",Costa Rica,National Climate Change Strategy (NCCS) Costa Rica (2009),Timeout
211004509,reference,1,https://www.neda.gov.ph/wp-content/uploads/2013/10/nfscc_sgd.pdf,"HTTPSConnectionPool(host='www.neda.gov.ph', port=443): Max retries exceeded with url: /wp-content/uploads/2013/10/nfscc_sgd.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFE3C310>, 'Connection to www.neda.gov.ph timed out. (connect timeout=30)'))",Philippines,National Framework Strategy on Climate Change Philippines (2010),Timeout
211004519,reference,1,https://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?nValor1=1&nValor2=89509,"HTTPSConnectionPool(host='www.pgrweb.go.cr', port=443): Max retries exceeded with url: /scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?nValor1=1&nValor2=89509 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F15132D0>, 'Connection to www.pgrweb.go.cr timed out. (connect timeout=30)'))",Costa Rica,National Plan for Electric Transport Costa Rica (2019),Timeout
211004536,reference,1,http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=86593&nValor3=112413&strTipM=TC,"HTTPConnectionPool(host='www.pgrweb.go.cr', port=80): Max retries exceeded with url: /scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=86593&nValor3=112413&strTipM=TC (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F21BE610>, 'Connection to www.pgrweb.go.cr timed out. (connect timeout=30)'))",Costa Rica,National Program for Carbon Neutrality 2.0 Costa Rica (2017),Timeout
211004537,reference,1,https://www.mrrb.bg/en/energy-efficiency/energy-efficiency-of-multi-family-residential-buildings-national-programme/,"HTTPSConnectionPool(host='www.mrrb.bg', port=443): Max retries exceeded with url: /en/energy-efficiency/energy-efficiency-of-multi-family-residential-buildings-national-programme/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFA6A810>, 'Connection to www.mrrb.bg timed out. (connect timeout=30)'))",Bulgaria,National Program for Energy Efficiency of Multifamily Buildings Bulgaria (2015),Timeout
211004600,reference,1,https://www.mckinsey.com/capabilities/sustainability/our-insights/toward-net-zero-emissions-achieving-luxembourgs-sustainability-ambitions,"HTTPSConnectionPool(host='www.mckinsey.com', port=443): Read timed out. (read timeout=30)",Luxembourg,National Strategy to Reduce GHG Emissions Luxembourg (2000),Timeout
211004724,reference,1,http://www.satba.gov.ir/en/guaranteed-Guaranteed-Renewable-Electricity-Purchase-Tariffs,"HTTPConnectionPool(host='www.satba.gov.ir', port=80): Max retries exceeded with url: /en/guaranteed-Guaranteed-Renewable-Electricity-Purchase-Tariffs (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F1D39D10>, 'Connection to www.satba.gov.ir timed out. (connect timeout=30)'))",Iran,Power Purchase Price from clean and renewable sources Iran (2015),Timeout
211005068,reference,1,https://therightsofnature.org/bolivia-law-of-mother-earth/,"HTTPSConnectionPool(host='therightsofnature.org', port=443): Max retries exceeded with url: /bolivia-law-of-mother-earth/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFCE21D0>, 'Connection to therightsofnature.org timed out. (connect timeout=30)'))","Bolivia, Plurinational State of",The Rights of Mother Earth Law Bolivia (2010),Timeout
211005098,reference,1,http://www.fise.gob.pe/pags/normas/RM-203-2013-MEM-DM.pdf,"HTTPConnectionPool(host='www.fise.gob.pe', port=80): Max retries exceeded with url: /pags/normas/RM-203-2013-MEM-DM.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F162B350>, 'Connection to www.fise.gob.pe timed out. (connect timeout=30)'))",Peru,Universal Energy Access Plan 2013-2022 Peru (2013),Timeout
211005216,reference2,2,https://www.portalambiental.com.mx/calidad-del-aire/20191114/estrategia-de-movilidad-electrica-reducira-emisiones-contaminantes,"HTTPSConnectionPool(host='www.portalambiental.com.mx', port=443): Max retries exceeded with url: /calidad-del-aire/20191114/estrategia-de-movilidad-electrica-reducira-emisiones-contaminantes (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFA91A10>, 'Connection to www.portalambiental.com.mx timed out. (connect timeout=30)'))",Mexico,National Strategy for Electric Mobility Vision 2030 Mexico (2021),Timeout
211005293,reference2,2,https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=18509,"HTTPSConnectionPool(host='pressroom.ifc.org', port=443): Max retries exceeded with url: /all/pages/PressDetail.aspx?ID=18509 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFDE85D0>, 'Connection to pressroom.ifc.org timed out. (connect timeout=30)'))",Uzbekistan,Solar power plant financing agreement Uzbekistan (2020),Timeout
211105368,reference,1,https://www.dcceew.gov.au/climate-change/publications/technology-investment-roadmap,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Low Emissions Technology Statement Australia (2020),Timeout
211105370,reference,1,https://www.energy.gov.au/government-priorities/energy-markets/gas-markets,"HTTPSConnectionPool(host='www.energy.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Gas-Fired Recovery Plan Australia (2020),Timeout
211105371,reference,1,https://www.energy.gov.au/government-priorities/energy-markets/gas-markets,"HTTPSConnectionPool(host='www.energy.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Domestic Gas Security Mechanism (DGSM) Australia (2017),Timeout
211105373,reference,1,https://www.environment.gov.au/protection/waste/publications/national-food-waste-strategy,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,National Food Waste Strategy Australia (2017),Timeout
211105375,reference,1,https://www.dcceew.gov.au/energy/publications/australias-national-hydrogen-strategy,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,National Hydrogen Strategy Australia (2019),Timeout
211105375,reference2,2,https://www.dcceew.gov.au/sites/default/files/documents/national-hydrogen-strategy-2024.pdf,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,National Hydrogen Strategy Australia (2019),Timeout
211105379,reference,1,https://www.environment.gov.au/epbc,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Environment Protection and Biodiversity Conservation Act (EPBC Act) Australia (1999),Timeout
211105381,reference3,3,https://www.dcceew.gov.au/sites/default/files/documents/safeguard-mechanism-reforms-factsheet-2023.pdf,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Safeguard Mechanism Australia (2016),Timeout
211105383,reference,1,https://www.minister.industry.gov.au/ministers/taylor/media-releases/energy-and-emissions-reduction-deal-tasmania,"HTTPSConnectionPool(host='www.minister.industry.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Tasmania State Energy and Emissions Reduction Deal Australia (2020),Timeout
211105385,reference,1,http://www.environment.gov.au/protection/emissions-standards/legislative-framework,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Product Emissions Standards Act Australia (2017),Timeout
211105388,reference,1,https://energyministers.gov.au/publications/trajectory-low-energy-buildings,"HTTPSConnectionPool(host='www.energy.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Trajectory for Low Energy Buildings Australia (2019),Timeout
211105426,reference,1,https://www.meti.go.jp/english/policy/energy_environment/global_warming/ggs2050/index.html,"HTTPSConnectionPool(host='www.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,Green Growth Strategy Japan (2021),Timeout
211105471,reference,1,https://laws-lois.justice.gc.ca/eng/regulations/SOR-2019-266/page-1.html#h-1183989,"HTTPSConnectionPool(host='laws-lois.justice.gc.ca', port=443): Max retries exceeded with url: /eng/regulations/SOR-2019-266/page-1.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EF8DA7D0>, 'Connection to laws-lois.justice.gc.ca timed out. (connect timeout=30)'))",Canada,Output-Based Pricing System (OBPS) Canada (2019),Timeout
211105475,reference,1,https://secure.infc.gc.ca/pub/other-autre/cl-occ-eng.html#1.1,"HTTPSConnectionPool(host='secure.infc.gc.ca', port=443): Max retries exceeded with url: /pub/other-autre/cl-occ-eng.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F1D958D0>, 'Connection to secure.infc.gc.ca timed out. (connect timeout=30)'))",Canada,Climate Lens Canada (2018),Timeout
211105476,reference,1,https://tc.canada.ca/en/programs/northern-transportation-adaptation-initiative-program,"HTTPSConnectionPool(host='tc.canada.ca', port=443): Max retries exceeded with url: /en/programs/northern-transportation-adaptation-initiative-program (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFE70E50>, 'Connection to tc.canada.ca timed out. (connect timeout=30)'))",Canada,Northern Transportation Adaptation Initiative Program Canada (2021),Timeout
211105479,reference,1,https://www.infrastructure.gc.ca/prog/programs-infc-summary-eng.html#gif,"HTTPSConnectionPool(host='www.infrastructure.gc.ca', port=443): Max retries exceeded with url: /prog/programs-infc-summary-eng.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFE9C4D0>, 'Connection to www.infrastructure.gc.ca timed out. (connect timeout=30)'))",Canada,Green Infrastructure Fund Canada (2009),Timeout
211105488,reference,1,https://www.cbc.ca/news/canada/montreal/trudeau-legault-electric-vehicle-announcement-1.5949998,"HTTPSConnectionPool(host='www.cbc.ca', port=443): Read timed out. (read timeout=30)",Canada,Loan to the electric vehicle battery factory Lion Electric Canada (2021),Timeout
211105490,reference,1,https://pm.gc.ca/en/news/news-releases/2021/02/10/new-public-transit-investments-build-strong-communities-fight-climate,"HTTPSConnectionPool(host='pm.gc.ca', port=443): Max retries exceeded with url: /en/news/news-releases/2021/02/10/new-public-transit-investments-build-strong-communities-fight-climate (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F21EEB90>, 'Connection to pm.gc.ca timed out. (connect timeout=30)'))",Canada,"New public transit investments to build strong communities, fight climate change, and create new jobs Canada (2021)",Timeout
211105492,reference,1,https://ised-isde.canada.ca/site/strategic-innovation-fund/en,"HTTPSConnectionPool(host='ised-isde.canada.ca', port=443): Max retries exceeded with url: /site/strategic-innovation-fund/en (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F29D87D0>, 'Connection to ised-isde.canada.ca timed out. (connect timeout=30)'))",Canada,Strategic Innovation Fund Canada (2017),Timeout
211105498,reference,1,https://www.sdtc.ca/en/,"HTTPSConnectionPool(host='www.sdtc.ca', port=443): Max retries exceeded with url: /en/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F19D8410>, 'Connection to www.sdtc.ca timed out. (connect timeout=30)'))",Canada,Sustainable Development Technology (SDTC) - Cleantech projects Canada (2020),Timeout
211205639,reference,1,https://www.meti.go.jp/press/2021/05/20210507001/20210507001-3.pdf,"HTTPSConnectionPool(host='www.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,Basic Guidelines on Climate Transition Finance Japan (2021),Timeout
211205643,reference,1,https://www.meti.go.jp/english/press/2021/0726_003.html,"HTTPSConnectionPool(host='www.meti.go.jp', port=443): Read timed out. (read timeout=30)",Japan,Roadmap for Carbon Recycling Technologies Japan (2019),Timeout
211205666,reference,1,https://www.nema.go.ke/images/Docs/Regulations/Waste%20Management%20Regulations-1.pdf,"HTTPSConnectionPool(host='nema.go.ke', port=443): Read timed out. (read timeout=30)",Kenya,Environmental Management and Coordination (Waste Management) Regulations Kenya (2006),Timeout
220105691,reference,1,https://ilam.mofe.gov.np/,"HTTPSConnectionPool(host='ilam.mofe.gov.np', port=443): Read timed out. (read timeout=30)",Nepal,Integrated Landscape Management to Secure Protected Areas and Critical Corridors Nepal (2020),Timeout
220205862,reference,1,https://minister.agriculture.gov.au/watt/media-releases/joint-media-release-methane-emissions-reduction-livestock-meril-program,"HTTPSConnectionPool(host='minister.agriculture.gov.au', port=443): Read timed out. (read timeout=30)",Australia,Methane Emissions Reduction in Livestock (MERiL) program Australia (2022),Timeout
220205884,reference,1,http://www.mti.gov.eg/English/MediaCenter/News/Pages/Car-conversion-initiative-starts-by-end-March--Ministers.aspx,"HTTPConnectionPool(host='www.mti.gov.eg', port=80): Max retries exceeded with url: /English/MediaCenter/News/Pages/Car-conversion-initiative-starts-by-end-March--Ministers.aspx (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EF8886D0>, 'Connection to www.mti.gov.eg timed out. (connect timeout=30)'))",Egypt,Vehicle conversion to CNG initiative Egypt (2022),Timeout
230206070,reference,1,https://pollution-waste.canada.ca/environmental-protection-registry/regulations/view?Id=1170,"HTTPSConnectionPool(host='pollution-waste.canada.ca', port=443): Max retries exceeded with url: /environmental-protection-registry/regulations/view?Id=1170 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EF8E9990>, 'Connection to pollution-waste.canada.ca timed out. (connect timeout=30)'))",Canada,Clean Fuel Standard Canada (2022),Timeout
230206071,reference,1,https://nrc-publications.canada.ca/eng/view/ft/?id=515340b5-f4e0-4798-be69-692e4ec423e8,"HTTPSConnectionPool(host='nrc-publications.canada.ca', port=443): Max retries exceeded with url: /eng/view/ft/?id=515340b5-f4e0-4798-be69-692e4ec423e8 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232F21EF750>, 'Connection to nrc-publications.canada.ca timed out. (connect timeout=30)'))",Canada,National Building Code Canada (2022),Timeout
